State,District,Year,Crop,Season,Yield,Soil_Mois,Soil_Temp
Karnataka,Davangere,2017,Arhar_Tur,Kharif,1.04,65,24.15
Karnataka,Davangere,2017,Arhar_Tur,Rabi,0.23,73,24.58
Karnataka,Davangere,2017,Bajra,Kharif,1.49,67,23.57
Karnataka,Davangere,2017,Bajra,Rabi,0.1,74,23.13
Karnataka,Davangere,2017,Castor_Seed,Kharif,0.65,70,24.15
Karnataka,Davangere,2017,Castor_Seed,Rabi,1.6,63,25.93
Karnataka,Davangere,2017,Cotton,Kharif,1.42,70,23.57
Karnataka,Davangere,2017,Cotton,Rabi,0.75,66,24.04
Karnataka,Davangere,2017,Cowpea,Kharif,0.23,67,23.57
Karnataka,Davangere,2017,Cowpea,Rabi,0.48,73,24.58
Karnataka,Davangere,2017,Dry_Chillies,Kharif,1.88,65,25.82
Karnataka,Davangere,2017,Dry_Chillies,Rabi,2.01,74,23.13
Karnataka,Davangere,2017,Groundnut,Kharif,1.52,67,23.57
Karnataka,Davangere,2017,Groundnut,Rabi,2.16,63,25.93
Karnataka,Davangere,2017,Horse_Gram,Kharif,0.72,67,23.57
Karnataka,Davangere,2017,Horse_Gram,Rabi,0.68,66,24.04
Karnataka,Davangere,2017,Jowar,Kharif,1.88,67,25.82
Karnataka,Davangere,2017,Jowar,Rabi,1.15,73,24.58
Karnataka,Davangere,2017,Maize,Kharif,4.31,67,23.57
Karnataka,Davangere,2017,Maize,Rabi,3.06,74,23.13
Karnataka,Davangere,2017,Moong_Green_Gram,Kharif,0.25,70,25.03
Karnataka,Davangere,2017,Moong_Green_Gram,Rabi,0.33,63,25.93
Karnataka,Davangere,2017,Onion,Kharif,11.96,65,23.57
Karnataka,Davangere,2017,Onion,Rabi,10.68,66,24.04
Karnataka,Davangere,2017,Potato,Kharif,9.63,66,24.15
Karnataka,Davangere,2017,Potato,Rabi,15.87,73,24.58
Karnataka,Davangere,2017,Ragi,Kharif,1.91,66,24.15
Karnataka,Davangere,2017,Ragi,Rabi,1.33,74,23.13
Karnataka,Davangere,2017,Rice,Kharif,3.4,66,23.57
Karnataka,Davangere,2017,Rice,Rabi,2.57,63,25.93
Karnataka,Davangere,2017,Sesamum,Kharif,0.89,70,24.15
Karnataka,Davangere,2017,Sesamum,Rabi,1.89,66,24.04
Karnataka,Davangere,2017,Soyabean,Kharif,1.53,66,23.57
Karnataka,Davangere,2017,Soyabean,Rabi,1.65,73,24.58
Karnataka,Davangere,2017,Sunflower,Kharif,0.84,67,25.03
Karnataka,Davangere,2017,Sunflower,Rabi,0.82,74,23.13
Karnataka,Davangere,2017,Urad,Kharif,0.49,70,23.57
Karnataka,Davangere,2017,Urad,Rabi,0.44,63,25.93
Karnataka,Davangere,2018,Arhar_Tur,Kharif,1.04,70,23.57
Karnataka,Davangere,2018,Arhar_Tur,Rabi,0.17,66,24.04
Karnataka,Davangere,2018,Bajra,Kharif,0.59,65,25.82
Karnataka,Davangere,2018,Bajra,Rabi,0.11,73,24.58
Karnataka,Davangere,2018,Castor_Seed,Kharif,0.56,67,25.03
Karnataka,Davangere,2018,Castor_Seed,Rabi,1.76,74,23.13
Karnataka,Davangere,2018,Cotton,Kharif,1.86,67,23.57
Karnataka,Davangere,2018,Cotton,Rabi,0.77,63,25.93
Karnataka,Davangere,2018,Cowpea,Kharif,0.37,66,23.57
Karnataka,Davangere,2018,Cowpea,Rabi,0.28,66,24.04
Karnataka,Davangere,2018,Dry_Chillies,Kharif,1.24,65,25.82
Karnataka,Davangere,2018,Dry_Chillies,Rabi,2.1,73,24.58
Karnataka,Davangere,2018,Groundnut,Kharif,1.07,67,23.57
Karnataka,Davangere,2018,Groundnut,Rabi,2.16,74,23.13
Karnataka,Davangere,2018,Horse_Gram,Kharif,0.71,65,25.82
Karnataka,Davangere,2018,Horse_Gram,Rabi,0.65,63,25.93
Karnataka,Davangere,2018,Jowar,Kharif,2.06,66,23.57
Karnataka,Davangere,2018,Jowar,Rabi,1.22,66,24.04
Karnataka,Davangere,2018,Maize,Kharif,2.48,67,25.03
Karnataka,Davangere,2018,Maize,Rabi,2.49,73,24.58
Karnataka,Davangere,2018,Moong_Green_Gram,Kharif,0.32,66,25.03
Karnataka,Davangere,2018,Moong_Green_Gram,Rabi,0.26,74,23.13
Karnataka,Davangere,2018,Onion,Kharif,12.05,66,23.57
Karnataka,Davangere,2018,Onion,Rabi,8.52,63,25.93
Karnataka,Davangere,2018,Potato,Kharif,7.94,67,25.82
Karnataka,Davangere,2018,Potato,Rabi,15.87,66,24.04
Karnataka,Davangere,2018,Ragi,Kharif,1.1,65,25.82
Karnataka,Davangere,2018,Ragi,Rabi,1.2,73,24.58
Karnataka,Davangere,2018,Rice,Kharif,3.03,65,25.03
Karnataka,Davangere,2018,Rice,Rabi,2.57,74,23.13
Karnataka,Davangere,2018,Sesamum,Kharif,1.55,65,25.03
Karnataka,Davangere,2018,Sesamum,Rabi,1.83,63,25.93
Karnataka,Davangere,2018,Soyabean,Kharif,1,66,23.57
Karnataka,Davangere,2018,Soyabean,Rabi,1.39,66,24.04
Karnataka,Davangere,2018,Sunflower,Kharif,0.93,66,23.57
Karnataka,Davangere,2018,Sunflower,Rabi,1.23,73,24.58
Karnataka,Davangere,2018,Urad,Kharif,0.5,66,24.15
Karnataka,Davangere,2018,Urad,Rabi,0.67,74,23.13
Karnataka,Davangere,2019,Arhar_Tur,Kharif,0.46,67,24.15
Karnataka,Davangere,2019,Arhar_Tur,Rabi,0.25,63,25.93
Karnataka,Davangere,2019,Bajra,Kharif,0.75,66,23.57
Karnataka,Davangere,2019,Bajra,Rabi,0.16,66,24.04
Karnataka,Davangere,2019,Castor_Seed,Kharif,0.92,66,25.03
Karnataka,Davangere,2019,Castor_Seed,Rabi,1.87,73,24.58
Karnataka,Davangere,2019,Cotton,Kharif,1.8,66,25.03
Karnataka,Davangere,2019,Cotton,Rabi,0.72,74,23.13
Karnataka,Davangere,2019,Cowpea,Kharif,0.29,70,25.03
Karnataka,Davangere,2019,Cowpea,Rabi,0.49,63,25.93
Karnataka,Davangere,2019,Dry_Chillies,Kharif,1.71,67,24.15
Karnataka,Davangere,2019,Dry_Chillies,Rabi,2.1,66,24.04
Karnataka,Davangere,2019,Groundnut,Kharif,1.2,67,25.82
Karnataka,Davangere,2019,Groundnut,Rabi,2.16,73,24.58
Karnataka,Davangere,2019,Horse_Gram,Kharif,0.33,66,25.82
Karnataka,Davangere,2019,Horse_Gram,Rabi,0.28,74,23.13
Karnataka,Davangere,2019,Jowar,Kharif,2.23,70,25.82
Karnataka,Davangere,2019,Jowar,Rabi,1.35,63,25.93
Karnataka,Davangere,2019,Maize,Kharif,3.35,65,25.03
Karnataka,Davangere,2019,Maize,Rabi,3.16,66,24.04
Karnataka,Davangere,2019,Moong_Green_Gram,Kharif,0.33,66,25.03
Karnataka,Davangere,2019,Moong_Green_Gram,Rabi,0.27,73,24.58
Karnataka,Davangere,2019,Onion,Kharif,8.54,70,23.57
Karnataka,Davangere,2019,Onion,Rabi,8.53,74,23.13
Karnataka,Davangere,2019,Potato,Kharif,7.04,70,25.03
Karnataka,Davangere,2019,Potato,Rabi,15.87,63,25.93
Karnataka,Davangere,2019,Ragi,Kharif,1.55,70,23.57
Karnataka,Davangere,2019,Ragi,Rabi,1.06,66,24.04
Karnataka,Davangere,2019,Rice,Kharif,3.34,65,23.57
Karnataka,Davangere,2019,Rice,Rabi,2.57,73,24.58
Karnataka,Davangere,2019,Sesamum,Kharif,1,70,24.15
Karnataka,Davangere,2019,Sesamum,Rabi,1.64,74,23.13
Karnataka,Davangere,2019,Soyabean,Kharif,1.17,65,23.57
Karnataka,Davangere,2019,Soyabean,Rabi,1.48,63,25.93
Karnataka,Davangere,2019,Sunflower,Kharif,0.65,70,23.57
Karnataka,Davangere,2019,Sunflower,Rabi,0.98,66,24.04
Karnataka,Davangere,2019,Urad,Kharif,0.5,65,23.57
Karnataka,Davangere,2019,Urad,Rabi,0,73,24.58
Karnataka,Davangere,2020,Arhar_Tur,Kharif,0.85,67,23.57
Karnataka,Davangere,2020,Arhar_Tur,Rabi,0.21,74,23.13
Karnataka,Davangere,2020,Bajra,Kharif,1.1,67,23.57
Karnataka,Davangere,2020,Bajra,Rabi,0.11,63,25.93
Karnataka,Davangere,2020,Castor_Seed,Kharif,0.89,67,25.03
Karnataka,Davangere,2020,Castor_Seed,Rabi,2.17,66,24.04
Karnataka,Davangere,2020,Cotton,Kharif,2.38,66,24.15
Karnataka,Davangere,2020,Cotton,Rabi,0.6,73,24.58
Karnataka,Davangere,2020,Cowpea,Kharif,0.33,67,25.82
Karnataka,Davangere,2020,Cowpea,Rabi,0.7,74,23.13
Karnataka,Davangere,2020,Dry_Chillies,Kharif,1.69,66,23.57
Karnataka,Davangere,2020,Dry_Chillies,Rabi,2.1,63,25.93
Karnataka,Davangere,2020,Groundnut,Kharif,1.32,67,24.15
Karnataka,Davangere,2020,Groundnut,Rabi,2.16,66,24.04
Karnataka,Davangere,2020,Horse_Gram,Kharif,0.65,65,24.15
Karnataka,Davangere,2020,Horse_Gram,Rabi,0.38,73,24.58
Karnataka,Davangere,2020,Jowar,Kharif,3.12,67,23.57
Karnataka,Davangere,2020,Jowar,Rabi,1.41,74,23.13
Karnataka,Davangere,2020,Maize,Kharif,3.8,66,24.15
Karnataka,Davangere,2020,Maize,Rabi,3.1,63,25.93
Karnataka,Davangere,2020,Moong_Green_Gram,Kharif,0.41,65,25.82
Karnataka,Davangere,2020,Moong_Green_Gram,Rabi,0.28,66,24.04
Karnataka,Davangere,2020,Onion,Kharif,6.2,70,25.82
Karnataka,Davangere,2020,Onion,Rabi,7.23,73,24.58
Karnataka,Davangere,2020,Potato,Kharif,6.75,66,23.57
Karnataka,Davangere,2020,Potato,Rabi,19,74,23.13
Karnataka,Davangere,2020,Ragi,Kharif,1.4,66,24.15
Karnataka,Davangere,2020,Ragi,Rabi,1.2,63,25.93
Karnataka,Davangere,2020,Rice,Kharif,3.73,65,25.03
Karnataka,Davangere,2020,Rice,Rabi,2.57,66,24.04
Karnataka,Davangere,2020,Sesamum,Kharif,0.93,67,25.03
Karnataka,Davangere,2020,Sesamum,Rabi,1.71,73,24.58
Karnataka,Davangere,2020,Soyabean,Kharif,1.2,70,25.03
Karnataka,Davangere,2020,Soyabean,Rabi,1.49,74,23.13
Karnataka,Davangere,2020,Sunflower,Kharif,0.4,65,25.03
Karnataka,Davangere,2020,Sunflower,Rabi,1.42,63,25.93
Karnataka,Davangere,2020,Urad,Kharif,0.5,67,24.15
Karnataka,Davangere,2020,Urad,Rabi,0.5,66,24.04
Karnataka,Davangere,2021,Arhar_Tur,Kharif,0.88,65,25.82
Karnataka,Davangere,2021,Arhar_Tur,Rabi,0.27,73,24.58
Karnataka,Davangere,2021,Bajra,Kharif,1.03,67,25.03
Karnataka,Davangere,2021,Bajra,Rabi,0.13,74,23.13
Karnataka,Davangere,2021,Castor_Seed,Kharif,0.93,67,25.03
Karnataka,Davangere,2021,Castor_Seed,Rabi,2.01,63,25.93
Karnataka,Davangere,2021,Cotton,Kharif,1.95,70,25.82
Karnataka,Davangere,2021,Cotton,Rabi,0.8,66,24.04
Karnataka,Davangere,2021,Cowpea,Kharif,0.36,66,24.15
Karnataka,Davangere,2021,Cowpea,Rabi,0.64,73,24.58
Karnataka,Davangere,2021,Dry_Chillies,Kharif,1.36,66,25.03
Karnataka,Davangere,2021,Dry_Chillies,Rabi,2.1,74,23.13
Karnataka,Davangere,2021,Groundnut,Kharif,1.26,67,25.03
Karnataka,Davangere,2021,Groundnut,Rabi,2.16,63,25.93
Karnataka,Davangere,2021,Horse_Gram,Kharif,0.54,70,25.82
Karnataka,Davangere,2021,Horse_Gram,Rabi,0.68,66,24.04
Karnataka,Davangere,2021,Jowar,Kharif,2.36,65,23.57
Karnataka,Davangere,2021,Jowar,Rabi,1.26,73,24.58
Karnataka,Davangere,2021,Maize,Kharif,3.52,66,24.15
Karnataka,Davangere,2021,Maize,Rabi,3.3,74,23.13
Karnataka,Davangere,2021,Moong_Green_Gram,Kharif,0.59,66,23.57
Karnataka,Davangere,2021,Moong_Green_Gram,Rabi,0.29,63,25.93
Karnataka,Davangere,2021,Onion,Kharif,7.74,67,25.82
Karnataka,Davangere,2021,Onion,Rabi,7.83,66,24.04
Karnataka,Davangere,2021,Potato,Kharif,6.71,65,24.15
Karnataka,Davangere,2021,Potato,Rabi,15.87,73,24.58
Karnataka,Davangere,2021,Ragi,Kharif,1.54,70,25.03
Karnataka,Davangere,2021,Ragi,Rabi,1.3,74,23.13
Karnataka,Davangere,2021,Rice,Kharif,3.76,70,25.03
Karnataka,Davangere,2021,Rice,Rabi,2.57,63,25.93
Karnataka,Davangere,2021,Sesamum,Kharif,0.75,67,25.82
Karnataka,Davangere,2021,Sesamum,Rabi,1.63,66,24.04
Karnataka,Davangere,2021,Soyabean,Kharif,1.15,67,23.57
Karnataka,Davangere,2021,Soyabean,Rabi,1.68,73,24.58
Karnataka,Davangere,2021,Sunflower,Kharif,0.94,70,25.03
Karnataka,Davangere,2021,Sunflower,Rabi,1.19,74,23.13
Karnataka,Davangere,2021,Urad,Kharif,0.44,70,25.03
Karnataka,Davangere,2021,Urad,Rabi,0.5,63,25.93
Karnataka,Davangere,2022,Arhar_Tur,Kharif,1.15,70,25.03
Karnataka,Davangere,2022,Arhar_Tur,Rabi,0.17,66,24.04
Karnataka,Davangere,2022,Bajra,Kharif,0.99,67,25.03
Karnataka,Davangere,2022,Bajra,Rabi,0.2,73,24.58
Karnataka,Davangere,2022,Castor_Seed,Kharif,0.61,66,23.57
Karnataka,Davangere,2022,Castor_Seed,Rabi,1.57,74,23.13
Karnataka,Davangere,2022,Cotton,Kharif,1.55,70,25.03
Karnataka,Davangere,2022,Cotton,Rabi,0.9,63,25.93
Karnataka,Davangere,2022,Cowpea,Kharif,0.37,65,24.15
Karnataka,Davangere,2022,Cowpea,Rabi,0.58,66,24.04
Karnataka,Davangere,2022,Dry_Chillies,Kharif,1.4,67,25.82
Karnataka,Davangere,2022,Dry_Chillies,Rabi,2.1,73,24.58
Karnataka,Davangere,2022,Groundnut,Kharif,1.23,65,24.15
Karnataka,Davangere,2022,Groundnut,Rabi,2.18,74,23.13
Karnataka,Davangere,2022,Horse_Gram,Kharif,0.29,65,23.57
Karnataka,Davangere,2022,Horse_Gram,Rabi,0.45,63,25.93
Karnataka,Davangere,2022,Jowar,Kharif,1.79,70,25.82
Karnataka,Davangere,2022,Jowar,Rabi,1.67,66,24.04
Karnataka,Davangere,2022,Maize,Kharif,3.04,70,23.57
Karnataka,Davangere,2022,Maize,Rabi,3.33,73,24.58
Karnataka,Davangere,2022,Moong_Green_Gram,Kharif,0.4,65,23.57
Karnataka,Davangere,2022,Moong_Green_Gram,Rabi,0.28,74,23.13
Karnataka,Davangere,2022,Onion,Kharif,5.72,65,25.03
Karnataka,Davangere,2022,Onion,Rabi,9.27,63,25.93
Karnataka,Davangere,2022,Potato,Kharif,4.86,66,25.03
Karnataka,Davangere,2022,Potato,Rabi,17,66,24.04
Karnataka,Davangere,2022,Ragi,Kharif,1.32,66,25.82
Karnataka,Davangere,2022,Ragi,Rabi,1.34,73,24.58
Karnataka,Davangere,2022,Rice,Kharif,3.73,70,25.82
Karnataka,Davangere,2022,Rice,Rabi,2.66,74,23.13
Karnataka,Davangere,2022,Sesamum,Kharif,0.65,66,23.57
Karnataka,Davangere,2022,Sesamum,Rabi,1.37,63,25.93
Karnataka,Davangere,2022,Soyabean,Kharif,1.18,70,23.57
Karnataka,Davangere,2022,Soyabean,Rabi,1.58,66,24.04
Karnataka,Davangere,2022,Sunflower,Kharif,0.88,65,25.82
Karnataka,Davangere,2022,Sunflower,Rabi,1.27,73,24.58
Karnataka,Davangere,2022,Urad,Kharif,0.4,65,25.82
Karnataka,Davangere,2022,Urad,Rabi,0.5,74,23.13
Karnataka,Dharwad,2015,Arhar_Tur,Kharif,0.27,70,23.57
Karnataka,Dharwad,2015,Arhar_Tur,Rabi,0.24,63,25.93
Karnataka,Dharwad,2015,Bajra,Kharif,1.16,65,23.57
Karnataka,Dharwad,2015,Bajra,Rabi,0.14,66,24.04
Karnataka,Dharwad,2015,Castor_Seed,Kharif,0.71,65,25.03
Karnataka,Dharwad,2015,Castor_Seed,Rabi,1.52,73,24.58
Karnataka,Dharwad,2015,Cotton,Kharif,0.95,70,24.15
Karnataka,Dharwad,2015,Cotton,Rabi,0.95,74,23.13
Karnataka,Dharwad,2015,Cowpea,Kharif,0.1,70,23.57
Karnataka,Dharwad,2015,Cowpea,Rabi,0.44,63,25.93
Karnataka,Dharwad,2015,Dry_Chillies,Kharif,0.22,67,24.15
Karnataka,Dharwad,2015,Dry_Chillies,Rabi,2.02,66,24.04
Karnataka,Dharwad,2015,Groundnut,Kharif,0.48,65,25.82
Karnataka,Dharwad,2015,Groundnut,Rabi,2.16,73,24.58
Karnataka,Dharwad,2015,Horse_Gram,Kharif,0.44,65,25.82
Karnataka,Dharwad,2015,Horse_Gram,Rabi,0.25,74,23.13
Karnataka,Dharwad,2015,Jowar,Kharif,0.29,67,25.82
Karnataka,Dharwad,2015,Jowar,Rabi,0.37,63,25.93
Karnataka,Dharwad,2015,Maize,Kharif,1.89,67,24.15
Karnataka,Dharwad,2015,Maize,Rabi,1.79,66,24.04
Karnataka,Dharwad,2015,Moong_Green_Gram,Kharif,0.11,66,25.03
Karnataka,Dharwad,2015,Moong_Green_Gram,Rabi,0.31,73,24.58
Karnataka,Dharwad,2015,Onion,Kharif,0.38,70,23.57
Karnataka,Dharwad,2015,Onion,Rabi,5.67,74,23.13
Karnataka,Dharwad,2015,Potato,Kharif,4.01,66,25.82
Karnataka,Dharwad,2015,Potato,Rabi,15.06,63,25.93
Karnataka,Dharwad,2015,Ragi,Kharif,1.67,67,23.57
Karnataka,Dharwad,2015,Ragi,Rabi,1.42,66,24.04
Karnataka,Dharwad,2015,Rice,Kharif,0.3,66,24.15
Karnataka,Dharwad,2015,Rice,Rabi,2.57,73,24.58
Karnataka,Dharwad,2015,Sesamum,Kharif,0.5,70,25.03
Karnataka,Dharwad,2015,Sesamum,Rabi,1.12,74,23.13
Karnataka,Dharwad,2015,Soyabean,Kharif,0.57,67,24.15
Karnataka,Dharwad,2015,Soyabean,Rabi,1.16,63,25.93
Karnataka,Dharwad,2015,Sunflower,Kharif,0.38,67,25.82
Karnataka,Dharwad,2015,Sunflower,Rabi,0.18,66,24.04
Karnataka,Dharwad,2015,Urad,Kharif,0.2,65,25.03
Karnataka,Dharwad,2015,Urad,Rabi,0.33,73,24.58
Karnataka,Dharwad,2016,Arhar_Tur,Kharif,0.52,70,25.82
Karnataka,Dharwad,2016,Arhar_Tur,Rabi,0.2,74,23.13
Karnataka,Dharwad,2016,Bajra,Kharif,1.16,66,23.57
Karnataka,Dharwad,2016,Bajra,Rabi,0.13,63,25.93
Karnataka,Dharwad,2016,Castor_Seed,Kharif,0.71,70,23.57
Karnataka,Dharwad,2016,Castor_Seed,Rabi,1.69,66,24.04
Karnataka,Dharwad,2016,Cotton,Kharif,1.39,65,23.57
Karnataka,Dharwad,2016,Cotton,Rabi,0.55,73,24.58
Karnataka,Dharwad,2016,Cowpea,Kharif,0.76,67,24.15
Karnataka,Dharwad,2016,Cowpea,Rabi,0.04,74,23.13
Karnataka,Dharwad,2016,Dry_Chillies,Kharif,0.29,70,25.82
Karnataka,Dharwad,2016,Dry_Chillies,Rabi,2.14,63,25.93
Karnataka,Dharwad,2016,Groundnut,Kharif,0.5,66,24.15
Karnataka,Dharwad,2016,Groundnut,Rabi,2.16,66,24.04
Karnataka,Dharwad,2016,Horse_Gram,Kharif,0.28,67,25.03
Karnataka,Dharwad,2016,Horse_Gram,Rabi,0.07,73,24.58
Karnataka,Dharwad,2016,Jowar,Kharif,0.2,66,25.82
Karnataka,Dharwad,2016,Jowar,Rabi,0.27,74,23.13
Karnataka,Dharwad,2016,Maize,Kharif,2.36,70,24.15
Karnataka,Dharwad,2016,Maize,Rabi,3.48,63,25.93
Karnataka,Dharwad,2016,Moong_Green_Gram,Kharif,0.28,70,25.82
Karnataka,Dharwad,2016,Moong_Green_Gram,Rabi,0.08,66,24.04
Karnataka,Dharwad,2016,Onion,Kharif,2.52,65,25.82
Karnataka,Dharwad,2016,Onion,Rabi,14.29,73,24.58
Karnataka,Dharwad,2016,Potato,Kharif,3.11,67,24.15
Karnataka,Dharwad,2016,Potato,Rabi,13.82,74,23.13
Karnataka,Dharwad,2016,Ragi,Kharif,0.75,66,24.15
Karnataka,Dharwad,2016,Ragi,Rabi,1.42,63,25.93
Karnataka,Dharwad,2016,Rice,Kharif,0.51,65,25.03
Karnataka,Dharwad,2016,Rice,Rabi,2.57,66,24.04
Karnataka,Dharwad,2016,Sesamum,Kharif,0.63,67,25.03
Karnataka,Dharwad,2016,Sesamum,Rabi,1.56,73,24.58
Karnataka,Dharwad,2016,Soyabean,Kharif,1.33,67,25.03
Karnataka,Dharwad,2016,Soyabean,Rabi,1.62,74,23.13
Karnataka,Dharwad,2016,Sunflower,Kharif,0.75,67,25.82
Karnataka,Dharwad,2016,Sunflower,Rabi,0.04,63,25.93
Karnataka,Dharwad,2016,Urad,Kharif,0.48,67,23.57
Karnataka,Dharwad,2016,Urad,Rabi,0.48,66,24.04
Karnataka,Dharwad,2017,Arhar_Tur,Kharif,0.43,67,24.15
Karnataka,Dharwad,2017,Arhar_Tur,Rabi,0.22,73,24.58
Karnataka,Dharwad,2017,Bajra,Kharif,1.16,66,24.15
Karnataka,Dharwad,2017,Bajra,Rabi,0.12,74,23.13
Karnataka,Dharwad,2017,Castor_Seed,Kharif,0.71,66,23.57
Karnataka,Dharwad,2017,Castor_Seed,Rabi,1.83,63,25.93
Karnataka,Dharwad,2017,Cotton,Kharif,1.72,66,23.57
Karnataka,Dharwad,2017,Cotton,Rabi,0.65,66,24.04
Karnataka,Dharwad,2017,Cowpea,Kharif,0.22,65,25.82
Karnataka,Dharwad,2017,Cowpea,Rabi,0.4,73,24.58
Karnataka,Dharwad,2017,Dry_Chillies,Kharif,0.38,67,25.03
Karnataka,Dharwad,2017,Dry_Chillies,Rabi,2.01,74,23.13
Karnataka,Dharwad,2017,Groundnut,Kharif,0.79,67,25.03
Karnataka,Dharwad,2017,Groundnut,Rabi,2.16,63,25.93
Karnataka,Dharwad,2017,Horse_Gram,Kharif,0.71,67,25.03
Karnataka,Dharwad,2017,Horse_Gram,Rabi,0.37,66,24.04
Karnataka,Dharwad,2017,Jowar,Kharif,0.64,67,25.03
Karnataka,Dharwad,2017,Jowar,Rabi,0.73,73,24.58
Karnataka,Dharwad,2017,Maize,Kharif,3.05,65,25.03
Karnataka,Dharwad,2017,Maize,Rabi,3.3,74,23.13
Karnataka,Dharwad,2017,Moong_Green_Gram,Kharif,0.12,65,25.82
Karnataka,Dharwad,2017,Moong_Green_Gram,Rabi,0.16,63,25.93
Karnataka,Dharwad,2017,Onion,Kharif,3.01,66,23.57
Karnataka,Dharwad,2017,Onion,Rabi,14.18,66,24.04
Karnataka,Dharwad,2017,Potato,Kharif,4.07,70,23.57
Karnataka,Dharwad,2017,Potato,Rabi,18.7,73,24.58
Karnataka,Dharwad,2017,Ragi,Kharif,2,67,25.03
Karnataka,Dharwad,2017,Ragi,Rabi,1.42,74,23.13
Karnataka,Dharwad,2017,Rice,Kharif,0.59,70,23.57
Karnataka,Dharwad,2017,Rice,Rabi,2.57,63,25.93
Karnataka,Dharwad,2017,Sesamum,Kharif,0.88,70,24.15
Karnataka,Dharwad,2017,Sesamum,Rabi,1.5,66,24.04
Karnataka,Dharwad,2017,Soyabean,Kharif,0.81,67,25.82
Karnataka,Dharwad,2017,Soyabean,Rabi,1.46,73,24.58
Karnataka,Dharwad,2017,Sunflower,Kharif,1.01,65,24.15
Karnataka,Dharwad,2017,Sunflower,Rabi,0.34,74,23.13
Karnataka,Dharwad,2017,Urad,Kharif,0.16,66,23.57
Karnataka,Dharwad,2017,Urad,Rabi,0.44,63,25.93
Karnataka,Dharwad,2018,Arhar_Tur,Kharif,0.29,70,25.03
Karnataka,Dharwad,2018,Arhar_Tur,Rabi,0.22,66,24.04
Karnataka,Dharwad,2018,Bajra,Kharif,0.89,65,25.03
Karnataka,Dharwad,2018,Bajra,Rabi,0.17,73,24.58
Karnataka,Dharwad,2018,Castor_Seed,Kharif,0.71,70,25.03
Karnataka,Dharwad,2018,Castor_Seed,Rabi,1.66,74,23.13
Karnataka,Dharwad,2018,Cotton,Kharif,1.49,70,24.15
Karnataka,Dharwad,2018,Cotton,Rabi,0.39,63,25.93
Karnataka,Dharwad,2018,Cowpea,Kharif,0.38,70,24.15
Karnataka,Dharwad,2018,Cowpea,Rabi,0.27,66,24.04
Karnataka,Dharwad,2018,Dry_Chillies,Kharif,0.22,65,25.03
Karnataka,Dharwad,2018,Dry_Chillies,Rabi,2.1,73,24.58
Karnataka,Dharwad,2018,Groundnut,Kharif,0.76,70,24.15
Karnataka,Dharwad,2018,Groundnut,Rabi,2.16,74,23.13
Karnataka,Dharwad,2018,Horse_Gram,Kharif,0.42,67,25.03
Karnataka,Dharwad,2018,Horse_Gram,Rabi,0.51,63,25.93
Karnataka,Dharwad,2018,Jowar,Kharif,0.25,70,25.82
Karnataka,Dharwad,2018,Jowar,Rabi,0.6,66,24.04
Karnataka,Dharwad,2018,Maize,Kharif,2.68,66,23.57
Karnataka,Dharwad,2018,Maize,Rabi,3.31,73,24.58
Karnataka,Dharwad,2018,Moong_Green_Gram,Kharif,0.35,70,25.82
Karnataka,Dharwad,2018,Moong_Green_Gram,Rabi,0.19,74,23.13
Karnataka,Dharwad,2018,Onion,Kharif,3.18,67,23.57
Karnataka,Dharwad,2018,Onion,Rabi,13.25,63,25.93
Karnataka,Dharwad,2018,Potato,Kharif,11.39,67,24.15
Karnataka,Dharwad,2018,Potato,Rabi,15.13,66,24.04
Karnataka,Dharwad,2018,Ragi,Kharif,1.21,70,24.15
Karnataka,Dharwad,2018,Ragi,Rabi,1.5,73,24.58
Karnataka,Dharwad,2018,Rice,Kharif,0.91,67,23.57
Karnataka,Dharwad,2018,Rice,Rabi,2.57,74,23.13
Karnataka,Dharwad,2018,Sesamum,Kharif,0.63,70,24.15
Karnataka,Dharwad,2018,Sesamum,Rabi,1.29,63,25.93
Karnataka,Dharwad,2018,Soyabean,Kharif,0.79,70,25.03
Karnataka,Dharwad,2018,Soyabean,Rabi,1.47,66,24.04
Karnataka,Dharwad,2018,Sunflower,Kharif,0.85,65,25.03
Karnataka,Dharwad,2018,Sunflower,Rabi,0.34,73,24.58
Karnataka,Dharwad,2018,Urad,Kharif,0.43,70,25.03
Karnataka,Dharwad,2018,Urad,Rabi,0.5,74,23.13
Karnataka,Dharwad,2019,Arhar_Tur,Kharif,0.71,65,25.03
Karnataka,Dharwad,2019,Arhar_Tur,Rabi,0.24,63,25.93
Karnataka,Dharwad,2019,Bajra,Kharif,1.1,67,24.15
Karnataka,Dharwad,2019,Bajra,Rabi,0.1,66,24.04
Karnataka,Dharwad,2019,Castor_Seed,Kharif,0.71,70,24.15
Karnataka,Dharwad,2019,Castor_Seed,Rabi,1.89,73,24.58
Karnataka,Dharwad,2019,Cotton,Kharif,2.04,70,25.82
Karnataka,Dharwad,2019,Cotton,Rabi,0.7,74,23.13
Karnataka,Dharwad,2019,Cowpea,Kharif,0.28,67,23.57
Karnataka,Dharwad,2019,Cowpea,Rabi,0.49,63,25.93
Karnataka,Dharwad,2019,Dry_Chillies,Kharif,0.49,66,25.03
Karnataka,Dharwad,2019,Dry_Chillies,Rabi,2.1,66,24.04
Karnataka,Dharwad,2019,Groundnut,Kharif,0.96,65,24.15
